timestamp,user_id,pixel_color,coordinate
2022-04-03 18:07:35.763 UTC,WKkLgcfwofsxtimnQ+DvCHbD2H0We6FrSxGUyuAX/oF3r7/sq4ClVQ1xayBFGNKiS2RGGm4OJp/8FLc2FCN/xg==,#FF4500,"377,428"
2022-04-03 18:07:35.764 UTC,GqHuLA2gnNsIVE5rsE6Pttb+OfVqEUjoub8KALlsLEuBYQhoJEqAIxkefNXQ1iwepVDO7wgLVdLAkynF8NHbCg==,#3690EA,"98,939"
2022-04-03 18:07:35.766 UTC,0PmxIdxl1EuBME466KXXD3JJulw09RUdAE1Ef0VGgyoTOMXZAZOiy9SoOtDoBB9fzt7QkMwhKAZZpVNZpwkRqw==,#000000,"535,578"
2022-04-03 18:07:35.768 UTC,BT73L9hsFeGo8fJL0LVutnOwd8CiBXcxqEYrnEVXEZyk6B9MMy+nUGENhLs7II1EfJwLgLGZjeU97dJ4VcTWFg==,#000000,"355,500"
2022-04-03 18:07:35.769 UTC,IDYDQWZC4ISNlAalh6dq3HvjPjJ0omAo9qijG66EcmWjAAuOS/ghEReJCYEkwKQX3CVJ88Mvb+TTxCGpijeHnA==,#FF3881,"450,508"
2022-04-03 18:07:35.77 UTC,DuMo/NlXpDgnsVwMe50KSftYBUmHdroNHoNfzN7APkkPDsioIj5KUW3BFyPep8djevWto8rgizvvDDliOx1BDg==,#BE0039,"351,427"
2022-04-03 18:07:35.77 UTC,iIIctCArypC54hQRJ0hQT/iAc3//MAi8CxStpuXFCPixvLQmj7o/LlMO91IeqJtGXZ4dpYWY62Ucp6loE4m/mQ==,#FF4500,"366,419"
2022-04-03 18:07:35.771 UTC,dbGlhhlWzIh8eIIsjOCVw0G5UbZ9ZKgMXWT9dr67h+Qn5ZLm3p60rQ8RbYm0hpeo9TF4qBKO1mgJTvPKd9xMQA==,#FFFFFF,"397,388"
2022-04-03 18:07:35.773 UTC,RSZhD9ulSbdvtNDbn93YLfdk8VSK4jwa4qOSI4dVcUxsaw7vUutz0iYZKmThyeX3A3wb8dLPhPJuM9CiNg4FRA==,#51E9F4,"1023,628"
2022-04-03 18:07:35.774 UTC,xBoX39EMBDmyz5epL1VSlJneVPa0yKnQopLlPeAZZAxK3wQEBM8lG0Dc77mZK8MFQxNya6WjzSsXdl2J52/Hlw==,#FF4500,"234,115"
2022-04-03 18:07:35.775 UTC,OOe6m5PQNlFGYXSHamZ8DA+iyaffhAhRKh7alzL0sRdpQdWiVpSnqYaaiWWqKwmzNSxGxHxxnOFyy5GtIqE2wA==,#FFFFFF,"1815,697"
2022-04-03 18:07:35.775 UTC,PXJwh0UQ3YDc+BD0d2qi7W3XkkEJGvxnJPIVXx0aUFyq9pzUnMmhzeBcZNd6kxUtfgyFAn7LCgywso6NYBdRSw==,#FF4500,"422,483"
2022-04-03 18:07:35.778 UTC,LrFyBs4dOEll4eINv0nb5kJpFRqElyI6vrwKpw/B9aSFfWzGtkGDLWubMLfllnkKkSF2L3FKBcccfJlUrFVj+g==,#00756F,"1014,509"
2022-04-03 18:07:35.78 UTC,r+g8yZ2iJ3wWNWcEz0PBuUGE27vOS3BHct0m6qFj22BdjQmWOYU5d0myi4mvLuW8dyWR2LknFfF+kV1v9fBNEw==,#9C6926,"1068,502"
2022-04-03 18:07:35.781 UTC,OyimOwr1f/qUVgaDu9IQMhw77QrRU1amr5E+pdqri4ExwRR2O3BgX3Bwn5QCZ+AxmWHkAg/IYWrpJf5sbkPWXQ==,#FF4500,"94,920"
2022-04-03 18:07:35.781 UTC,XjbyHQs3DG+ffqOoCgazWXwrB8zu95EYR+OOTEX6eZ++Lh+VdlddSlfHUO7aGanrHj3X9KCVpaCGWo8FspAyKg==,#FFFFFF,"827,567"
2022-04-03 18:07:35.781 UTC,VIQ9n92kaAKRjWoxrei9guuY8xw4ZecvDziDyKQkt1yGEes8AEbGKnXfC2VbPcf/STrkar0Lxudi/S5ANiToHw==,#FF4500,"636,492"
2022-04-03 18:07:35.783 UTC,CBddDXsu28iqCj3/BeG57VcmJlCswQ2ZOUohtcj2YNx2FOzy6+D1cBTKatT+eVdHavT3J1YFsiLm0fJFOPMrvg==,#FF4500,"430,446"
2022-04-03 18:07:35.783 UTC,4NtdA/hTvu2ZlYvl846XTWn7M4P3PM4S2wK9vGiWwsb1gyESCwx3QKPUlM/JX4jr9CbYstt9sMxiO6k+6xyPOw==,#FF99AA,"443,453"
2022-04-03 18:07:35.784 UTC,FcJ2FZufpNLdlLgMf+qKItM9ppgNPyMegO2eb0as9H1f1Omen+TQFhKHMxQMp+Y120UusfLYoNrojxWcWUN5cw==,#000000,"934,905"
2022-04-03 18:07:35.786 UTC,/VHcW6bndQsPslH+0/J+iFJzd0sVHS+UhGYHLJyKdF6neOD/AcauAqX1FfbVHBSZ0fBoonrZufpuJ0URRi9R4w==,#000000,"857,891"
2022-04-03 18:07:35.787 UTC,Iq+Uwjkczx/Xtn6tVUpU+Pd+zKMUtuLM8jawRBHsYyQjf4uqJRP1EL4NNSTp3wD7VxU7xcfTI6Nq0+txUDRThw==,#BE0039,"1116,309"
2022-04-03 18:07:35.788 UTC,ZETsaRLKRrkn9mKJoVuw0BABLCX871o0E/YCLMsfT+h3TWbL++kb6FHCatQh2LQNmBdEpr+HEacSJEp/72MkFA==,#51E9F4,"1907,404"
2022-04-03 18:07:35.788 UTC,I2fDH9NxS+c3q5961xehvcJktL7PPMGlSKR6Jfu2oBIkZwXi9kUfJqjNbzAiwW3U2j3jD7HAkMao43KW1XoqEQ==,#2450A4,"391,186"
2022-04-03 18:07:35.789 UTC,6ZEa5JlqlMZvHCgfzrkm6zE5xCylC7kbIi+RyPnf6LAh7RqWg+emdhGTYsm38gCJpfE6RkQ5FMRy9tDNC7zXSw==,#FFA800,"1998,0"
2022-04-03 18:07:35.79 UTC,c1nQBz46a7b9zf+aZi802MOknzWbuKdu3Hmq3MAOi5vXJ0D0GVh7iNT1+dALITnEeIIbHWW+XA9mx6C/1FKiow==,#FF4500,"463,429"
2022-04-03 18:07:35.792 UTC,hAbRIb7KkMcLtNENd76XA3J98rfR29JenuEaxsmdarlp2au6m4R7p1LH1QKJaKvRuQfL/CHlGZlqso6wOwK1Kw==,#FFFFFF,"49,113"
2022-04-03 18:07:35.794 UTC,wsSetPcPRl91uSHOSj6B34pfYujC/j7hr0650xqrW4J37mmX9n6kXZFeTuRdKmpemcZ/jq3uAR2ZyaxleUHzNg==,#898D90,"1653,255"
2022-04-03 18:07:35.794 UTC,DxQ8xSJxfmz6D8jkRNrv5HvhLKzDbjCS8itiINEw8cq9DEfR93xZExnylVOFSpbbYcpLcLA82/RWli0OOOhekg==,#FF4500,"356,426"
2022-04-03 18:07:35.799 UTC,1QgE7V6pD0htufkQl+5OGaApV9MuZ0sw5+oRP/PrN4dmKs2nEPKYHVopexF2FWls63TUWnzznD41dNDz3E4Gbg==,#811E9F,"468,502"
2022-04-03 18:07:35.799 UTC,EUOtD8ausBTAKDX7FtOW3qXQx2txJZZ+Jk0RZYO8Yo3w3qLOKjin/sEUKPmg/F5V3oJz5iZyonu/NORgXkdIzQ==,#7EED56,"870,781"
2022-04-03 18:07:35.8 UTC,nxBCqROL0DhHR6KCu0giuMeckfuYAfBIGnoi63m4g4JDxVYYYejIck7bnOoy4JMKhUBOj7ODxKKng+UADfo+4g==,#FFFFFF,"734,516"
2022-04-03 18:07:35.802 UTC,wqdvnIgGCRU9BmGQtuGM8e8tyVROXCLZeakfBw59ib3XfCL5DSbsS2wy7gaUoilHk94PIbH7PyvqlQrv2nG6Tw==,#9C6926,"977,408"
2022-04-03 18:07:35.802 UTC,AXVu2EVgUEmx+lYghB7mAasLpmRKnLFcjwL/W9Yc9dSlV9oZf6x9E5uiIsCCEETkAV+n+QIo9nDx9P0OwTlJEw==,#D4D7D9,"351,408"
2022-04-03 18:07:35.803 UTC,hUgz1e1QXI+mm5EbH9JaagBKJ0MFXbYvSmZJENQ4aBS92J59UQDOv9/lrHyqr8ipA7oPvYtTMIgtwAcau8qNJw==,#000000,"46,636"
2022-04-03 18:07:35.805 UTC,YTRXMKoQVPCLv9qr/+otaqAKnXRQHydl04sHc848qBVw3GuWbrr5lRTv6epwWcY4M6krgO2q9Ug3UuaBphdNWg==,#000000,"1072,489"
2022-04-03 18:07:35.82 UTC,P/cRcNk38ldneWplzp69rWYNjrRezU6M7UTfr0IL3aWgt9Gi9OLPGSPg3wGOC+DRZ1P653meWgrYUlpVFCgYpQ==,#B44AC0,"28,985"
2022-04-03 18:07:35.823 UTC,MXKVpKhR6cxl7AnPSIyc5hPmJfE3LUcGKddonG1JVGjr3aMrcBSBBq5Ir9XftrhEfuN6JDTEfrLIgJsxYpE3Bg==,#FF4500,"372,461"
2022-04-03 18:07:35.823 UTC,jWfe18UfiOFYRTpC8TgUsCoGRyOVUKRnxAzbQhYvIJnviqujTp+0xtC7U2N6GmAI9F6ZYCvTRPGFuKlh40aRUA==,#FFD635,"908,149"
2022-04-03 18:07:35.824 UTC,Dce667bCx1eJZmIFMuAKlGbmbdHJ3KeG1LQ0PxgyI0Cu96oaAobvHGj82G6IZqf8cSU62cz2Bdl0HqZ5CScTTw==,#FF4500,"1814,893"
2022-04-03 18:07:35.825 UTC,puh1hkOpCzORt1i/4e6ZoSo9J/eMisArFUefxKpyjE2QbIYxMUqY5wF+hMU6RQ4bpf8GdqSq2770O7EfdPQP7w==,#FFFFFF,"1940,38"
2022-04-03 18:07:35.826 UTC,hHc3O18H8s3HadbgKpUob4YjbLxNVww/b5uIKtibAVldGWwnpvFIjIaU1/DyJSy4yLY04KnEqzXo7pZJcZSYIA==,#000000,"332,389"
2022-04-03 18:07:35.829 UTC,IgXOBZVPKgoAtHU5FCygLPdFGlU3b7v7G7gJQbFCOqEcfb9AHblK97mWrPmC4WYtiN+77GINAConsdHXrFDt9Q==,#FFD635,"1181,547"
2022-04-03 18:07:35.829 UTC,IrOBVmZpgMMMsUAs8XlsHSMSHlQw9jrZWyJSWzZ7e//+3uwe6rpLQ1NFzPxixn0js6m7DdVR/sf7oyyouIFL9w==,#FF4500,"329,527"
2022-04-03 18:07:35.83 UTC,Ii9yt8hzze0tVFypQ/qkKDzLbk3KMspMhzWXevUE76poEgKZM9UFQx4BdLiSkOTjoZDyevWgdF+OaDzB0y2SUg==,#FFA800,"1028,446"
2022-04-03 18:07:35.831 UTC,q+fLuTdKCbGEY7UXx9SKlc3PqDmBHjG6U95GdX1uQakRzcpqKXf0TXAYdNEiLa+KEkufVEYiq6+SCYohgo/qLA==,#FF4500,"304,375"
2022-04-03 18:07:35.831 UTC,7iCzgCJIawJ0QicG01RipmH/2YvSH5CnqVtnb9OqOBjQUGwILfP7hxT/homMmeypNR2vF88kEw/z5sWd74yI/w==,#493AC1,"1629,239"
2022-04-03 18:07:35.831 UTC,9epVItHMmf67i9lo5MhnwZKWGD1mnCYKS5qJ115a82ImSnqf0t0is721SdsPiwk4UFhVhw00QZlqQ8gUJWqGHw==,#9C6926,"169,701"
2022-04-03 18:07:35.833 UTC,QaFs39RdRLjylHwV1+Ve3RizD7G1/BbMWTw50iNvpztWoXCN5TPsc2G80Cjd8cOkp/+GD2L+nDfmZHdsDQg+dg==,#FFD635,"1552,808"
2022-04-03 18:07:35.835 UTC,3IB+P62v5z/z936DwRW7QM3gkj2krc8mImTX59PI8wxx7YYBH9Vt8bYm4lJcQqvZBmOwtiRId34l/XwdhhE7lA==,#FF3881,"1908,480"
2022-04-03 18:07:35.835 UTC,GhhnLk4LIZCsz2ez7jkSn/gkwDg67E2fiCXdMQuNjTMUVdx8qMZStwDwbKNMfpwxeKxA/PrHGIY3uVMUCjBzxA==,#7EED56,"436,499"
2022-04-03 18:07:35.835 UTC,2i97ytf3NhiSCFtsVcR93vxQzsIbcMB0B5RzDT1SSlOxk33+rB1RHNIvLNI9Syo5+GydVj6aMNMtaZLLvbccXQ==,#000000,"136,962"
2022-04-03 18:07:35.837 UTC,6vLSOfinv3XsQjZFIHcgfhrY9XrjAN3eCS1149zZighemgv7WqX7WGTWAUUOVsRER6gvAzvl6fVLkVCRguvd4g==,#3690EA,"1627,40"
2022-04-03 18:07:35.838 UTC,UaOjAMxEol5Av/XLoODXGZ4KXa9RSQXg+dmoJ+Nfnr7Ey2+aLASCVjRyXUq+g0/NsR0c9yGgMskJ+BIysiJbOg==,#51E9F4,"1258,902"
2022-04-03 18:07:35.839 UTC,FhWj6hsMIbYsHa5gxEmvElMDhroBRQronB43FntR1+3TcCmZ8D/8KbAnyhgM53buhcsMIKOg+nwdndnD4hfD3g==,#898D90,"821,320"
2022-04-03 18:07:35.84 UTC,ktDGkiaipqHqmOY0EFXwlG2YoBmVJEh1pSTn8tvdPO4L4bY3MxjF7rq1fZPqiIFwHbR72rydXDF2n886oZdAkA==,#FF4500,"220,516"
2022-04-03 18:07:35.842 UTC,WMhApj6jH27ZfEv44ENKevKP9K17nmuHrc1JuO4UBMYjc6Z3Ci3ti4BE4WbBAdBdr1fhCwxm31DVTgFAYcWzDA==,#9C6926,"1071,489"
2022-04-03 18:07:35.845 UTC,vxL3L+lSUavvt+I9ZJtuSthMC5htgP6e5ee1/ONg8onLvvixj5Bgaq/EiaTwzCLZ50+1miDArelKUBcban4qoA==,#000000,"1813,818"
2022-04-03 18:07:35.845 UTC,aM8IC7gZ7knBlGxi6Dj1FSda1qDaCMfeWep7HtCtisQWkFuIZrx6e48PNHFWF0fqAzlilBxX6REzPgqkf4ZHAw==,#BE0039,"1022,440"
2022-04-03 18:07:35.845 UTC,E4p70+o21ByUUmGZCRiRavCDwyTaVB4MkL8TWPQJYHEH4u36EX8rhVLZNn+GyXrFs9Yk2Mbfz5IRNYdLr8mkug==,#9C6926,"891,620"
2022-04-03 18:07:35.847 UTC,ky6d3kh/Xduysqb9Xaodapc6wYBmZKielfrt2ooKAcZpW49lIeTBsL/0QrBgChEAggHRy+FOZAxOQuUGLTHlLQ==,#FF4500,"365,396"
2022-04-03 18:07:35.851 UTC,H+QKmu7BVz4OWWVbV232Mmi47oDxIqJWtTNGmBzAQHYiS5dCv0QQzo8Tj7s+4ectmifcOEn2vwxBX9hQrf6ulg==,#811E9F,"773,738"
2022-04-03 18:07:35.852 UTC,cfWF0tr3YIAqjksJQHzIVfAGNNOyAknMaeT90NNG+vGLYA6iRqrMWnmRKUeK8v/NDYrLp8sytPtTryAtc9w1tA==,#000000,"819,587"
2022-04-03 18:07:35.857 UTC,W34uHGVtZW5HTKNJL6ivQ40VPt3iWA8/77LdwdzbcFcUsOvsoMDdy6micstZXthcl9L0IU7x6qyzCxGzE0+xyA==,#FF4500,"339,466"
2022-04-03 18:07:35.858 UTC,7uMk+qkPvUweAaU43marSLx1CqI8x8C7md+VfKyIg+5EMFwHAhwlaqpDW2/FAis+iolm3l6smpXhhUWQKhDKCg==,#FFA800,"1408,249"
2022-04-03 18:07:35.872 UTC,7+lgvs8E3sNGyzutY03w1HTkgbuSU3JCdnK643HpHFr3ePb84OUESk0sRa9/n438Zny66fnNu90Su3MmZb4THw==,#FFFFFF,"1150,215"
2022-04-03 18:07:35.873 UTC,81Fc32MRS8OX6hA7Kn0QV3vnwCbiB1VICNAAwvf5wGevBCq06Ma4P+vWZreiPdCxXADshGRG4jUiFqe3Tp0r0w==,#FFD635,"203,208"
2022-04-03 18:07:35.873 UTC,FcUxczxGy9+Avq6CCyJJ5VSn0ieAfbQeBzChF7I+k+x86O7ZxXl36cZP8Y8VwFvHe+2s/py8CDwIWDr3Ck8koA==,#FF4500,"422,446"
2022-04-03 18:07:35.874 UTC,2ynZZvbTTkFXmGVNb9Lkf5EqgdhdOrTi4OBkAkKA+aakWMOuk3YsMGHUKmzS4W1rHSykWHK1XTaNpSk6LDTlOQ==,#811E9F,"447,488"
2022-04-03 18:07:35.874 UTC,2fnhykSj2kKrk/OTtDhjTnwQc627ySUqc1M2s3c6XVkNfsvwh9JO2GM24Rj+jfBSeAYSsa8yw6AG2SkROZqjFg==,#FF4500,"413,442"
2022-04-03 18:07:35.874 UTC,tOVs0z0qCbXwrWaoGnsPOZBTfyO5uGSQk77jNq9FwJbTayLQMJv0NNfrJG6YOiVJh2EvxPkhvbIR9Yrm2SbfQQ==,#000000,"1017,966"
2022-04-03 18:07:35.875 UTC,UuTSfWdRE/FqYzTaQdZRPcp4cd7Utrp8Nv5uKoVHCZDmC7ueGB82KSn2IWruqtyHy9zdLAyvkuVm36n3fIkeuw==,#BE0039,"30,264"
2022-04-03 18:07:35.876 UTC,8evVO4vIXCknx6UghvLwZNFTKyi8r4FHVyJ8ZA7mmVR5wrFxXFHg0UPMw/EcvKxnKHq13wPG7XFgjg46ol8Zzw==,#FFFFFF,"70,292"
2022-04-03 18:07:35.88 UTC,tEKidvN5trQcANrHLrWX1iUOVMKkCfa2gm6wxTeJ3JXYIsypZdFzpztJoiPbkjfYy2I6RwnBBae+vqRG+mBy2A==,#BE0039,"1293,600"
2022-04-03 18:07:35.883 UTC,ovoW2r9sPJ48+awtd/GuCU8gkhTnEnGYRslnCvyS89xeFQ82vWkXjhIvnV4Ri4mYkUrYNJiAcoPKLtO52z2YAg==,#3690EA,"62,926"
2022-04-03 18:07:35.884 UTC,/yuoXdE4ZmPVAfAC6vsWyM9dSETZ67krdKyM4X9jHXnzw1w3wTGUKOXLc/pnfx8b1AKz5D7NxzIfZG+iMmXNUQ==,#BE0039,"79,972"
2022-04-03 18:07:35.885 UTC,2+EH5WNZKDprnlcyU8XzL2GKAOQWA9c8E46I8T27xYOj1q0Z4j2Mp8M4q6uJhv8jE3tavIU0wOaExla2qkuJlA==,#FF4500,"222,999"
2022-04-03 18:07:35.885 UTC,DNXEiE3Mx/CdC/4k5ZPOKlxQjWt/WtL62Bgep+rFgFsfjMKdJGdNeaPFo3NOMTxA/dhSn6oDnjd48A6q5Hhs2A==,#FFFFFF,"442,482"
2022-04-03 18:07:35.885 UTC,AEcG0mUoeKLjXEgWLJel5tdh7jLGpU0j5L3qad2BAV+0Nky39k+xzr6upQhPIfjylWhNmLYKKPKrVs6bbcNt+w==,#BE0039,"1913,304"
2022-04-03 18:07:35.887 UTC,rkknKHDcvMX0iIJXKH+Wc7Z/T5WtcWwrWvPqGBBYLXz81m4tIUsUytzc6KuQfVH4rClYw0SMzDv/hTkqlUyWtA==,#FF4500,"408,464"
2022-04-03 18:07:35.887 UTC,PLMfI59UEYmSaY4TQr64kEYoQ/qIKCGGFCIpxFcfuUGpVMj1DO1RDW6DrAH20XNUvsZJBUwlIyhXlxGGYFZLjQ==,#51E9F4,"1645,360"
2022-04-03 18:07:35.887 UTC,yR1BMhB81e77pGNGMPhU7aFAKGJTkx8jlZYO2/tIx0NrUNOFRK+9tquZKsttX5pGtCkmv6Gp2sYOD/GSQZu6ew==,#000000,"1447,43"
2022-04-03 18:07:35.888 UTC,V64MuG3XqF+6+Yh4cNcNs2GsbXylbHbJ0gMUJEXiPI+c7BAAMx9XjyHTvDNxkLIrgX8vg9FCtdeJNwqYwSZWGw==,#FF4500,"398,414"
2022-04-03 18:07:35.888 UTC,fV8ZjlzWA+Rpmd76elhym7FV7E5F319UEHXmcYQLR509lVEREKGjrcDQC3BLbtZHCIYkSv/dr4STZIiR6ZgBIg==,#FF4500,"377,428"
2022-04-03 18:07:35.889 UTC,0ViDeIXUWTeGRAb29BdmlOUFWYXGXsT39I5G+8WWW5K4/wj2TiV4iwHy+DTDv1g8k5IYvmOtWoGrjmjyWcjbWw==,#00756F,"1066,499"
2022-04-03 18:07:35.889 UTC,CyvmwzUWPs+wZgn+xV60HDMDBc1GY4opWOx6XswvvFCKFp8HeVomudhJwR7kK2kM67CvanUUloOdbopnPpdkqw==,#FFD635,"92,988"
2022-04-03 18:07:35.889 UTC,Rkpv20RkPONP+gnCHAyNThv5hiNSl1Vga0lqHU+z2rYirBHLl/NF/Ly7Ij2H9G6p3bDg8zQlHDHNDZYFNkIa7A==,#FF4500,"595,554"
2022-04-03 18:07:35.889 UTC,Wp87K+i9nReIdvRCh09zbOuj+A8zNHUTUrW2kDRb3vvL2SrvIIFWkL2RDSrKrVTxrc5g089UIdEddU8gYWO4EQ==,#FF4500,"326,441"
2022-04-03 18:07:35.889 UTC,5m42FylbwYN/EcEpK62+mBNfE7dR9NaDUL/CRctBQiMnsnh477moF9n7c41FiBaXkYaGBbAlc6pd9dD5yJN+TQ==,#FFFFFF,"442,459"
2022-04-03 18:07:35.89 UTC,kaIHFaEw+ynEpzixzXy4PexkINDCTdIdE48Qp5D1QuIKSxR17MP7vCYjXt4vADnHkdblR019QoLKFolcttN1DQ==,#000000,"1731,266"
2022-04-03 18:07:35.892 UTC,3YFtndSyRGSxhyQHoW6BSN0r/PVhItFmt9tIe/aewHwAcRe7F/lFcTQ/mDCsxJVWEwdaDoUvKIu4+n3xJRl2yA==,#3690EA,"92,959"
2022-04-03 18:07:35.894 UTC,tnBn1kETV2bgJmqSsRaUD+YeNFpuw9TzZBsknP6EBl1FculHFccWj+8dJReXeEOXXY8bsqbFqZgMMmPIkDPHeQ==,#898D90,"1655,250"
2022-04-03 18:07:35.895 UTC,ijkxSrrsxGDCa7ClHHh1C4imtoNAf7hOXtUtl5jPIL1ZcKBcyocN4nGtOGFM5KBv8izcOmHroJTroK7c0LkcZQ==,#FF4500,"366,448"
2022-04-03 18:07:35.898 UTC,sxhrAOVEOvCeJrasuoTVl2iwazg4C2H7uJS+LrQjTd2wFGZr9nFxezYY8BqyzoQJl7VYbO/e5Dms5yU15tsh2w==,#FFD635,"1920,768"
2022-04-03 18:07:35.898 UTC,mq/mVbqIFiwMGxhD2Pp3/ZRLxZor8VcFLAqprHI5iXHNwwkpIwUj0MMTKFb5OEcYaqrepw+HJW0SgjgqmLmm6g==,#000000,"318,477"
2022-04-03 18:07:35.899 UTC,mSvI09TyRCQ2+jzUhXlkaJNE4Ad3gpOT/GnjIiICb11rv1TIFCUZ3eItuiFibn/gNHSGS+cSMaQVipnVzGS4mw==,#9C6926,"1003,509"
2022-04-03 18:07:35.9 UTC,q7U1p0GqNcsAidU4Pi345xkuaxmlKJU9B9+kT06zaytQfDsVzO7gXUg+VqYXZC7ZXuA3UAikREgtcCN2OHK7rQ==,#000000,"1076,410"
2022-04-03 18:07:35.9 UTC,h5GIMMn5Fni9gdOb21G+ZuqT/8a3m/XQaKYcOM1sS2llN5HKQy73lvSdzxykZ1LIjl73uwlpaP2RX+K2ljlKxQ==,#000000,"430,613"
2022-04-03 18:07:35.9 UTC,2u+E32x5Ql590Znz6/BdXu8f5FkGvK9a6T30rVN9lpCNRhuEq2KkunegjiJTUP0o5QxOao3w0691mwWQDItQXA==,#FF99AA,"426,472"
2022-04-03 18:07:35.901 UTC,OJac3vOu2e4KYgIoEBSfuPtPMi7ZeY7NZy6nmcBZB87u0P3MAinAlX6oD5DUOGU4uODNJvmhZ66AK2KyLADyuQ==,#3690EA,"722,921"
2022-04-03 18:07:35.902 UTC,PPtR6MwIG9iIe9XxHRr+dWrZFkCLn2nJqW3GGlNecdR/mRcPrkumRc+a2+LFgtuNfWiDVNrOiE5pw7rK5bQzdQ==,#FF99AA,"1922,773"
2022-04-03 18:07:35.902 UTC,k/maw/Qn+AUvZWRvfaTN+HHw71nfvFQ+Hsz2dhSlM70Lg0nAypgXGp7MkZxgh+DfY7p+FUermumvSt4w37ZvRw==,#9C6926,"990,509"
2022-04-03 18:07:35.904 UTC,ovhlenP0w7ni4jITAd4ZTvvzCJK4G14MV8mt//Gm3zUrpflkMgy9UwjmB8DBlRgvO2uzWYoQdbJf1SyphzkozA==,#FFD635,"1520,674"
2022-04-03 18:07:35.904 UTC,ch0frqyKkCjwjhW9OqaflXrnKvR6sHb1aVeMqcsSPXwk5iEgWgczr44wgoopJn1m1hHlp15Khx4xDR5k2BKLJg==,#FF99AA,"1154,210"
2022-04-03 18:07:35.908 UTC,7WB/hcCoUPx26raLWsX3NapA6WfEd7eJGttInCBJAUqyEBB8sYdtQzeuhPMkVYsGVVHZ1TAOSqcROU04RmJniA==,#FFFFFF,"1300,691"
2022-04-03 18:07:35.909 UTC,/7QEypmehn+6nAfR0b9kDCyoLJWlpWP6Rp1vzBvbGq2GtrbLwDZv6ed5KULD0MDXJ0+kHs1H8Uy6DjX3gopsqw==,#FF4500,"379,398"
2022-04-03 18:07:35.914 UTC,J6D7YZI3qcVcKPHJkuCLjEIv/CzZrzaNoQ7IH2L/Le+ro4fsbmcd3UKlm1mHhJA2Isc1xfzgeZ9OA4pYz4RQdw==,#6D482F,"1072,502"
2022-04-03 18:07:35.92 UTC,phR8dLUYISgNbI+YNxHp5/R1IlwKxtwRNMOio/bk81cIBcTih0ik8nvLpV4tAcYvkO8JludVzMuTOHeQQeQqYQ==,#FF3881,"1926,922"
2022-04-03 18:07:35.922 UTC,kfkdWKoA0WvAbHS/myQJm7y1LMNHTEVHUoG+X7Ls0T+MvjCG+Po8cKeMuVEWkAHdhA69cao5L0pAUGwpe6GJ/w==,#FF4500,"300,373"
2022-04-03 18:07:35.926 UTC,atKE2GnwU/rZzD2HwUMhFuaaFC8Lsu4LEu/HEoukMNIZoJxNoaUkjGOa9oJ5QOkvVnaoyPfcal5kBLPXB5ACcA==,#000000,"1619,68"
2022-04-03 18:07:35.928 UTC,/TIl2z2kGZgrMihs+CQGAy8LfoC4GFZbp4z0ohiJo3F07j8rGlUQpeQAEJTt6A0cFq8rrL6qSd2avLRIUxVwOw==,#00A368,"63,677"
2022-04-03 18:07:35.928 UTC,xMpXjS+O3YeU2FI55nrkWsBFPAgPlu06uhxnggJjXQdDOngSId9hI+h9xWtZNTlMk2JnZ1ai0G3ryUNl/fcaAA==,#000000,"367,449"
2022-04-03 18:07:35.929 UTC,gvKhifZnXs4TmfukSYWybmGbTOnUWxUEgxBz0uLq90MrdQT2h4Fa1cwzY5ZWSo1kMCMoLMUPwJa+DOKP6+PfdQ==,#51E9F4,"1958,957"
2022-04-03 18:07:35.929 UTC,IMgYHh7zyzx0s/wZLRzOG46ECKhzYc23qBFQc86acwvdxRzoa0vNvKnDbctEccv+ZJPeefjgqrh6iOfEPLfh2w==,#D4D7D9,"199,324"
2022-04-03 18:07:35.929 UTC,k8CqJzNmp5z2v+ApcNISXfgkrEbGnS0h1mK1EeKE+sffO1DynLcNfKSyK61ryyJNb4AVSdVUexaM82VwKwwtmQ==,#9C6926,"1845,272"
2022-04-03 18:07:35.931 UTC,mSPhPV6sd+IQCDbdyaiLieef6G1nMrX4HUZYkG8yduwo7eHZ/3+bO73jWj0KR+1OOSok18imq9fp/iu3xO1Dqw==,#811E9F,"447,484"
2022-04-03 18:07:35.933 UTC,UgslhJf7LVDnG2/6JySIODTGTwdG8ZgF87tGOs7hSw/7KdthsHJrkkCulc8OQ8O6v16an+D8tPHG13itXPwvBg==,#000000,"391,474"
2022-04-03 18:07:35.933 UTC,+BoTlR9Gfz54jgXV4Cw8fuuQW0l7lRM80Z9JxY5KfWXYJhLi26C3GiMzKMMOtUzg2dS/GE8S6QmxWOvkgritcw==,#FFFFFF,"422,431"
2022-04-03 18:07:35.934 UTC,grpv4zrtmUyIhZ7PxUj9W88PrlWAzV6/fDJs/Kgm7eRsWmx8r8HOLKWGEy2rc7kY9WvHBkp3nWHgDy7fv4JdeQ==,#00A368,"1273,99"
2022-04-03 18:07:35.935 UTC,jruZlZggvMq8PSz8rTJgJYkL30EJO3zNRJUH/0gLBsLxtITYcSNxVcawldLBHsaTOyWoT3KnLeib8p4KqckKmA==,#9C6926,"1043,410"
2022-04-03 18:07:35.938 UTC,beRJEeBSoFJDBFYKXDuU4qjb+utZV4I/jtG9r0975HUMtTbmO3mzw9c1AoJomdDGrnZ1HJo3434uCJXjfQ0dnw==,#FF4500,"348,393"
